256	10
Fp1	Fp2	F3	F4	F7	F8	Fz	C3	C4	Cz	T3	T5	T4	T6	P3	P4	Pz	O1	O2
-33.2544508674754	-36.597549983978	-35.9312278233005	-38.9411658594644	-31.2439960723278	-41.2847817349508	-39.7798127168688	-33.2544508674754	-41.6179428152895	-20.2037271686885	-37.6046921004044	-35.5942373052567	-40.4461348775463	-45.298032449836	-40.7831253955901	-57.0122823895628	-37.6046921004044	-50.3184252811475	-60.6923720241092
-27.2307453574426	-38.4395095201038	-37.2677015823606	-41.2847817349508	-29.2373707148852	-46.9714967269398	-36.9345405020218	-32.9174603494316	-39.1096611184863	-19.365080311284	-37.4361968413825	-36.0958936446174	-37.9378531807431	-55.338818112459	-41.6179428152895	-57.8470998092622	-36.0958936446174	-50.3184252811475	-61.1940283634699
-35.4295714839399	-37.9378531807431	-36.9345405020218	-34.4224293675135	-32.5842992690929	-44.6317102891585	-38.106348439765	-34.9279151445792	-37.2677015823606	-20.7053835080491	-40.7831253955901	-36.2643889036393	-38.9411658594644	-55.338818112459	-42.2880944136721	-58.8504124879835	-38.2710142610819	-50.4869205401694	-62.3658363012131
-35.7627325642786	-33.756107206836	-31.4124913313497	-22.2103525261311	-33.9207730281529	-33.9207730281529	-37.7693579217212	-35.5942373052567	-35.9312278233005	-20.2037271686885	-40.6146301365682	-35.7627325642786	-37.6046921004044	-54.5001712550546	-40.4461348775463	-58.3487561486229	-38.9411658594644	-49.3151126024262	-64.2039663996338
-22.8805041245136	-31.9141476707103	-32.415804010071	-25.7257763393606	-28.065562777142	-34.5909246265354	-35.9312278233005	-34.9279151445792	-32.9174603494316	-20.2037271686885	-38.4395095201038	-34.4224293675135	-34.7594198855573	-47.4731530663005	-40.2814690562295	-52.8267069779507	-37.4361968413825	-46.4698403875792	-59.3520688273442
-21.5402009277485	-32.5842992690929	-33.5876119478141	-27.9008969558251	-27.3954111787594	-35.5942373052567	-34.4224293675135	-35.0925809658961	-31.0793302510109	-20.2037271686885	-38.7726706004425	-32.5842992690929	-32.2473087510491	-49.4836078614481	-40.1129737972076	-49.9852642008087	-36.2643889036393	-44.9648713694972	-56.0051402731365
-25.220290562295	-31.4124913313497	-35.7627325642786	-34.2577635461967	-28.065562777142	-38.2710142610819	-33.2544508674754	-34.7594198855573	-29.0688754558633	-19.5335755703059	-39.611317457847	-30.910834991989	-34.0892682871748	-47.1399919859617	-40.1129737972076	-46.8068309056229	-33.9207730281529	-41.9511038956283	-53.830019656672
-25.8904421606775	-31.7456524116884	-35.5942373052567	-28.4025532951858	-28.2340580361639	-35.9312278233005	-32.7527945281147	-35.4295714839399	-28.5672191165026	-20.873878767071	-38.106348439765	-30.4091786526284	-33.2544508674754	-46.3013451285573	-39.2743269398032	-46.1366793072404	-34.0892682871748	-41.1162864759289	-53.3283633173114
-25.8904421606775	-30.2406833936065	-29.7390270542458	-15.183334337377	-29.9075223132677	-30.7423397329671	-31.7456524116884	-35.4295714839399	-25.8904421606775	-20.873878767071	-38.106348439765	-29.5705317952239	-31.4124913313497	-39.4428221988251	-37.2677015823606	-42.9582460120546	-33.5876119478141	-39.4428221988251	-50.8200816205081
-23.0489993835355	-26.7290890180819	-29.7390270542458	-18.1971018112459	-29.4058659739071	-29.5705317952239	-30.910834991989	-34.0892682871748	-23.8838168032349	-20.2037271686885	-35.5942373052567	-24.8871294819562	-31.7456524116884	-36.9345405020218	-34.4224293675135	-38.4395095201038	-32.0826429297322	-35.0925809658961	-46.9714967269398
-22.378847785153	-23.715321544213	-30.910834991989	-21.3755351064317	-25.5572810803388	-33.9207730281529	-29.7390270542458	-33.4191166887922	-22.7120088654917	-20.2037271686885	-34.0892682871748	-24.2169778835737	-20.2037271686885	-36.0958936446174	-33.756107206836	-33.756107206836	-30.4091786526284	-32.415804010071	-41.7864380743114
-21.5402009277485	-23.8838168032349	-33.5876119478141	-27.2307453574426	-23.2136652048524	-34.4224293675135	-28.065562777142	-32.9174603494316	-21.2070398474098	-19.7020708293278	-34.2577635461967	-24.0523120622568	-21.5402009277485	-33.4191166887922	-33.9207730281529	-30.2406833936065	-29.4058659739071	-31.5809865903716	-40.4461348775463
-22.7120088654917	-24.2169778835737	-35.261076224918	-24.8871294819562	-27.2307453574426	-34.2577635461967	-27.9008969558251	-33.2544508674754	-20.7053835080491	-20.0352319096666	-33.9207730281529	-21.8771914457923	-18.3617676325627	-30.2406833936065	-32.9174603494316	-28.2340580361639	-28.2340580361639	-28.4025532951858	-38.2710142610819
-20.7053835080491	-24.2169778835737	-28.7357143755245	-8.99496300602732	-25.8904421606775	-27.9008969558251	-27.3954111787594	-32.415804010071	-18.6987581506066	-20.5368882490272	-33.4191166887922	-21.2070398474098	-21.8771914457923	-23.0489993835355	-30.2406833936065	-25.5572810803388	-28.4025532951858	-27.0622500984207	-36.2643889036393
-21.2070398474098	-20.3683929900053	-29.0688754558633	-9.66128516670481	-26.2274326787213	-20.7053835080491	-25.8904421606775	-31.4124913313497	-18.8634239719234	-20.2037271686885	-32.2473087510491	-19.365080311284	-18.3617676325627	-18.028606552224	-28.2340580361639	-22.5435136064698	-26.56059375906	-24.0523120622568	-32.2473087510491
-16.3551422751202	-17.5269502128634	-30.7423397329671	-14.3485169176776	-26.3920985000381	-21.0385445883879	-25.220290562295	-29.9075223132677	-18.5302628915847	-20.3683929900053	-29.5705317952239	-16.6883033554589	-11.6717399618524	-19.2004144899672	-26.2274326787213	-19.7020708293278	-24.7186342229343	-20.3683929900053	-28.065562777142
-19.0319192309453	-18.3617676325627	-32.5842992690929	-20.0352319096666	-23.5506557228962	-21.2070398474098	-23.3821604638743	-28.9042096345464	-17.8601112932021	-20.2037271686885	-22.378847785153	-15.0148390783551	-22.7120088654917	-21.7086961867704	-25.7257763393606	-18.5302628915847	-21.7086961867704	-19.365080311284	-27.5639064377813
-13.5098700602731	-14.8501732570382	-31.9141476707103	-17.6916160341802	-24.3854731425956	-19.2004144899672	-21.5402009277485	-26.8937548393988	-16.6883033554589	-20.2037271686885	-23.715321544213	-12.1733963012131	-11.0015883634699	-17.6916160341802	-23.715321544213	-15.8534859357595	-18.3617676325627	-17.0252938735027	-24.0523120622568
-10.6645978454261	-12.8397184618906	-26.2274326787213	-4.64472177309834	-24.2169778835737	-15.5164954177157	-20.7053835080491	-25.5572810803388	-14.8501732570382	-20.873878767071	-25.220290562295	-9.49661934538796	-10.1629415060655	-15.6849906767376	-19.8667366506447	-13.8468605783169	-16.6883033554589	-12.8397184618906	-22.2103525261311
-10.4999320241093	-14.8501732570382	-21.8771914457923	-2.63426697795072	-18.5302628915847	-13.678365319295	-18.1971018112459	-21.8771914457923	-13.1767089799344	-20.5368882490272	-15.183334337377	-4.97788285343709	-9.15962882734416	-11.3347494438086	-15.0148390783551	-11.0015883634699	-13.8468605783169	-8.65797248798351	-17.0252938735027
-5.81270027313649	-12.3380621225299	-20.7053835080491	-3.97457017471579	-17.3584549538415	-11.0015883634699	-16.0219811947814	-18.8634239719234	-12.5065573815518	-20.5368882490272	-10.6645978454261	-1.79944955825131	-6.98450821087968	-7.48616455024033	-13.5098700602731	-8.48947722896162	-11.6717399618524	-4.8093875944152	-12.0049010421912
-1.63095429922942	-11.0015883634699	-17.8601112932021	-8.15631614862288	-12.5065573815518	-9.99827568474861	-12.3380621225299	-16.3551422751202	-10.4999320241093	-20.7053835080491	-5.31104393377585	0.199516923781189	-4.64472177309834	-9.49661934538796	-11.8364057831693	-6.48285187151903	-10.1629415060655	-2.97125749599451	-10.833093104448
-0.294480540169374	-6.98450821087968	-15.0148390783551	-10.1629415060655	-9.99827568474861	-17.1899596948196	-9.15962882734416	-13.3452042389563	-9.66128516670481	-20.5368882490272	1.20665904020753	2.37463754024567	4.38509233539331	-8.99496300602732	-10.4999320241093	-6.14969079118029	-8.32481140764477	-0.796136879530025	-11.0015883634699
1.53982012054627	-0.796136879530025	-5.64803445181964	7.06186929121843	-0.459146361486233	-6.98450821087968	-7.15300346990158	-11.1700836224918	-7.82315506828412	-20.5368882490272	2.04147645990692	5.72156609445334	-3.637579656672	-2.80276223697261	-6.31818605020219	-5.81270027313649	-8.48947722896162	1.87298120088502	-7.15300346990158
0.0348511024643301	1.37132486152437	-4.1430654337377	8.23367722896161	9.57015098802167	-0.294480540169374	-6.48285187151903	-11.0015883634699	-8.99496300602732	-20.7053835080491	2.37463754024567	7.06186929121843	-3.47291383535516	-5.47953919279774	-6.14969079118029	-9.32812408636606	-9.99827568474861	2.20997171892881	-10.4999320241093
2.54313279926755	-1.29779321889067	-10.3314367650874	0.53650744182498	4.04810181734952	-4.8093875944152	-7.98782088960098	-12.5065573815518	-11.8364057831693	-20.873878767071	2.71162805828946	4.38509233539331	-2.13261063859007	-7.48616455024033	-9.32812408636606	-13.0082137209125	-12.6750526405737	-0.125985281147479	-12.3380621225299
0.701173263141825	-3.8060749156939	-22.2103525261311	-8.82646774700542	7.72819145189594	-8.32481140764477	-8.65797248798351	-12.1733963012131	-12.8397184618906	-19.8667366506447	3.37795021896697	3.04478913862822	-4.64472177309834	-10.6645978454261	-11.6717399618524	-14.5131827389944	-13.0082137209125	-0.627641620508129	-12.1733963012131
-1.29779321889067	-5.64803445181964	-12.0049010421912	-11.0015883634699	9.57015098802167	-16.6883033554589	-9.82978042572671	-14.1800216586557	-15.183334337377	-20.3683929900053	1.03816378118563	-0.459146361486233	-12.8397184618906	-13.0082137209125	-15.0148390783551	-17.8601112932021	-14.8501732570382	-2.97125749599451	-15.8534859357595
-0.96080270084687	-6.14969079118029	1.20665904020753	-1.29779321889067	5.2199097550927	-13.8468605783169	-11.1700836224918	-16.5236375341421	-17.6916160341802	-21.2070398474098	-1.79944955825131	-4.1430654337377	-9.15962882734416	-11.8364057831693	-15.8534859357595	-21.3755351064317	-18.6987581506066	-4.97788285343709	-20.0352319096666
-2.13261063859007	-4.8093875944152	-2.97125749599451	7.72819145189594	8.23367722896161	-11.5032447028305	-10.6645978454261	-16.0219811947814	-17.5269502128634	-20.2037271686885	-1.29779321889067	-3.47291383535516	-8.82646774700542	-19.0319192309453	-14.8501732570382	-21.3755351064317	-19.365080311284	-4.47622651407644	-21.3755351064317
-15.183334337377	-7.82315506828412	-10.1629415060655	3.37795021896697	8.06518196993973	-12.1733963012131	-14.8501732570382	-19.2004144899672	-18.8634239719234	-20.873878767071	-4.47622651407644	-5.14637811245899	-13.1767089799344	-22.378847785153	-19.0319192309453	-21.7086961867704	-21.2070398474098	-6.48285187151903	-20.873878767071
-11.8364057831693	-11.6717399618524	-17.1899596948196	-7.32149872892347	3.2132843976501	-18.1971018112459	-18.1971018112459	-22.0418572671092	-20.3683929900053	-20.5368882490272	-6.65134713054093	-7.48616455024033	-13.1767089799344	-21.7086961867704	-22.7120088654917	-21.8771914457923	-23.3821604638743	-9.66128516670481	-22.2103525261311
-11.5032447028305	-16.0219811947814	-24.0523120622568	-21.0385445883879	-1.29779321889067	-30.5776739116503	-21.0385445883879	-25.0556247409781	-22.378847785153	-21.3755351064317	-8.48947722896162	-12.0049010421912	-17.0252938735027	-25.7257763393606	-26.7290890180819	-25.0556247409781	-26.2274326787213	-11.8364057831693	-24.0523120622568
-15.183334337377	-18.6987581506066	-23.0489993835355	-8.32481140764477	-0.627641620508129	-21.3755351064317	-23.715321544213	-26.56059375906	-23.8838168032349	-21.0385445883879	-6.98450821087968	-14.5131827389944	-18.1971018112459	-23.715321544213	-26.8937548393988	-26.2274326787213	-27.2307453574426	-13.3452042389563	-23.2136652048524
-12.8397184618906	-20.3683929900053	-20.7053835080491	-4.8093875944152	-1.46628847791257	-21.8771914457923	-24.3854731425956	-26.3920985000381	-24.2169778835737	-20.3683929900053	-7.48616455024033	-14.5131827389944	-16.6883033554589	-22.8805041245136	-25.3887858213169	-27.0622500984207	-27.9008969558251	-14.3485169176776	-25.5572810803388
-16.6883033554589	-25.220290562295	-25.7257763393606	-13.0082137209125	-3.13592331731137	-22.5435136064698	-26.2274326787213	-28.2340580361639	-24.8871294819562	-20.2037271686885	-15.5164954177157	-16.3551422751202	-19.7020708293278	-23.2136652048524	-27.9008969558251	-26.7290890180819	-28.7357143755245	-15.3518295963989	-27.0622500984207
-25.7257763393606	-25.5572810803388	-33.9207730281529	-19.5335755703059	-8.99496300602732	-28.4025532951858	-28.5672191165026	-30.910834991989	-27.3954111787594	-21.5402009277485	-15.0148390783551	-18.6987581506066	-38.7726706004425	-27.5639064377813	-30.5776739116503	-28.4025532951858	-29.2373707148852	-17.8601112932021	-29.4058659739071
-22.378847785153	-28.4025532951858	-42.2880944136721	-32.0826429297322	-14.6816779980163	-37.6046921004044	-31.0793302510109	-32.9174603494316	-30.0760175722896	-20.7053835080491	-9.66128516670481	-20.0352319096666	-27.9008969558251	-31.4124913313497	-32.9174603494316	-29.9075223132677	-28.7357143755245	-18.6987581506066	-30.5776739116503
-23.8838168032349	-28.4025532951858	-41.9511038956283	-27.0622500984207	-14.0115263996338	-33.4191166887922	-33.9207730281529	-33.5876119478141	-30.5776739116503	-21.2070398474098	-12.1733963012131	-21.0385445883879	-28.5672191165026	-34.4224293675135	-33.5876119478141	-32.5842992690929	-29.5705317952239	-19.0319192309453	-33.4191166887922
-27.3954111787594	-31.2439960723278	-37.7693579217212	-15.0148390783551	-16.3551422751202	-33.2544508674754	-33.9207730281529	-34.2577635461967	-30.7423397329671	-20.873878767071	-13.678365319295	-20.5368882490272	-30.910834991989	-36.2643889036393	-31.2439960723278	-33.2544508674754	-29.0688754558633	-18.8634239719234	-35.5942373052567
-29.0688754558633	-32.2473087510491	-39.611317457847	-20.2037271686885	-18.1971018112459	-31.9141476707103	-33.5876119478141	-34.4224293675135	-30.5776739116503	-21.7086961867704	-14.8501732570382	-19.8667366506447	-30.7423397329671	-35.261076224918	-31.5809865903716	-31.9141476707103	-28.065562777142	-17.5269502128634	-34.7594198855573
-30.4091786526284	-28.7357143755245	-40.6146301365682	-25.0556247409781	-14.5131827389944	-30.7423397329671	-31.7456524116884	-32.2473087510491	-28.4025532951858	-21.0385445883879	-11.5032447028305	-18.028606552224	-29.2373707148852	-32.7527945281147	-30.4091786526284	-28.4025532951858	-25.7257763393606	-15.6849906767376	-30.2406833936065
-30.4091786526284	-30.910834991989	-42.456589672694	-34.0892682871748	-14.8501732570382	-36.9345405020218	-31.0793302510109	-30.7423397329671	-28.2340580361639	-20.5368882490272	-6.48285187151903	-16.8567986144808	-35.4295714839399	-35.4295714839399	-29.7390270542458	-28.5672191165026	-23.3821604638743	-14.6816779980163	-30.5776739116503
-25.7257763393606	-31.0793302510109	-40.947791216907	-29.2373707148852	-14.0115263996338	-38.106348439765	-31.4124913313497	-30.0760175722896	-27.2307453574426	-20.7053835080491	-11.6717399618524	-16.1866470160983	-33.756107206836	-36.4328841626612	-28.5672191165026	-29.9075223132677	-22.5435136064698	-13.0082137209125	-32.0826429297322
-28.065562777142	-31.5809865903716	-36.9345405020218	-20.2037271686885	-14.5131827389944	-32.415804010071	-33.0859556084535	-30.0760175722896	-28.7357143755245	-21.3755351064317	-12.6750526405737	-16.6883033554589	-31.2439960723278	-28.2340580361639	-27.0622500984207	-29.7390270542458	-24.2169778835737	-13.8468605783169	-31.0793302510109
-27.0622500984207	-32.415804010071	-39.2743269398032	-25.7257763393606	-18.3617676325627	-29.0688754558633	-33.9207730281529	-28.7357143755245	-29.7390270542458	-21.5402009277485	-11.6717399618524	-16.8567986144808	-21.2070398474098	-30.5776739116503	-28.4025532951858	-30.7423397329671	-24.7186342229343	-13.1767089799344	-32.0826429297322
-30.910834991989	-31.0793302510109	-42.7897507530327	-30.4091786526284	-18.028606552224	-32.415804010071	-33.0859556084535	-27.5639064377813	-28.7357143755245	-20.873878767071	-13.3452042389563	-15.8534859357595	-28.2340580361639	-33.2544508674754	-28.4025532951858	-29.2373707148852	-24.7186342229343	-11.5032447028305	-29.9075223132677
-30.910834991989	-31.4124913313497	-48.3117999237049	-44.7963761104753	-20.2037271686885	-34.9279151445792	-33.0859556084535	-26.56059375906	-29.0688754558633	-19.5335755703059	-15.3518295963989	-15.183334337377	-35.9312278233005	-30.4091786526284	-29.7390270542458	-28.9042096345464	-23.5506557228962	-12.1733963012131	-30.7423397329671
-24.8871294819562	-33.4191166887922	-45.6350229678798	-38.4395095201038	-23.0489993835355	-35.5942373052567	-34.9279151445792	-27.5639064377813	-30.5776739116503	-20.5368882490272	-18.6987581506066	-15.3518295963989	-31.4124913313497	-37.0992063233387	-29.5705317952239	-33.0859556084535	-24.5539684016175	-13.3452042389563	-33.756107206836
-30.7423397329671	-35.261076224918	-38.106348439765	-18.5302628915847	-21.2070398474098	-26.56059375906	-35.5942373052567	-27.5639064377813	-30.2406833936065	-21.7086961867704	-18.6987581506066	-17.0252938735027	-31.2439960723278	-32.0826429297322	-28.065562777142	-32.2473087510491	-26.3920985000381	-12.8397184618906	-31.9141476707103
-29.9075223132677	-33.756107206836	-39.4428221988251	-21.2070398474098	-17.8601112932021	-30.7423397329671	-34.0892682871748	-26.56059375906	-28.2340580361639	-20.873878767071	-16.5236375341421	-17.0252938735027	-27.3954111787594	-27.3954111787594	-27.0622500984207	-28.7357143755245	-25.3887858213169	-11.6717399618524	-28.9042096345464
-24.0523120622568	-28.9042096345464	-40.2814690562295	-25.8904421606775	-19.7020708293278	-28.4025532951858	-31.9141476707103	-24.5539684016175	-25.0556247409781	-20.7053835080491	-16.5236375341421	-13.8468605783169	-23.3821604638743	-17.6916160341802	-25.3887858213169	-24.0523120622568	-21.3755351064317	-7.82315506828412	-23.0489993835355
-19.8667366506447	-26.3920985000381	-39.1096611184863	-32.7527945281147	-14.8501732570382	-34.2577635461967	-29.7390270542458	-22.8805041245136	-23.0489993835355	-20.873878767071	-15.8534859357595	-10.3314367650874	-19.0319192309453	-25.0556247409781	-23.5506557228962	-21.0385445883879	-18.3617676325627	-4.97788285343709	-22.8805041245136
